path	line	matches	classification	reason
Qwengram/Enhancements/Settings/NagramRecentChats.swift	5	2	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRecentChats.swift	8	1	attribution/history	Provenance, historical documentation, preserved patch or required marker
Qwengram/Enhancements/Settings/NagramRecentChats.swift	9	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRecentChats.swift	15	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRecentChats.swift	19	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRecentChats.swift	23	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRecentChats.swift	27	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRecentChats.swift	47	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRecentChats.swift	49	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRecentChats.swift	54	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRecentChats.swift	82	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRecentChats.swift	86	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRecentChats.swift	95	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRecentChats.swift	104	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRecentChats.swift	106	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRecentChats.swift	111	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRecentChats.swift	154	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRecentChats.swift	160	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRecentChats.swift	182	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRecentChats.swift	200	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRecentChats.swift	202	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRecentChats.swift	206	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRecentChats.swift	228	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRecentChats.swift	230	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRecentChats.swift	234	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	4	2	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	7	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	13	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	18	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	24	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	48	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	53	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	57	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	83	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	114	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	127	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	128	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	131	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	135	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	137	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	145	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	153	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	169	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	172	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	177	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	179	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	199	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	215	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	266	2	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	267	2	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	268	2	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	269	2	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	272	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	273	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	284	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	285	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	287	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	289	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	290	4	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	301	1	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	302	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	312	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	313	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	314	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	317	2	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	325	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	339	2	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	341	1	temporary dependency	Live inherited module/type/localization identifier or integration
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	344	2	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	347	2	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	354	2	necessary	Persistent identifier, signing/URL compatibility or live setting API
Qwengram/Enhancements/Settings/NagramRegexFilters.swift	355	2	necessary	Persistent identifier, signing/URL compatibility or live setting API
